measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,2,Female,15,50-54 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,66106.08277220014,79501.68281720162,53107.8387402074
1,Deaths,1,Global,1,Male,16,55-59 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,230031.67944703766,267842.7549806405,194418.48827187682
1,Deaths,1,Global,2,Female,16,55-59 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,99668.50077117667,117853.83579677733,83132.70858056113
1,Deaths,1,Global,1,Male,17,60-64 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,292958.81483503664,337438.6367070035,248827.2063697762
1,Deaths,1,Global,2,Female,17,60-64 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,153061.0564238964,179023.10910046386,128369.2231721906
1,Deaths,1,Global,1,Male,18,65-69 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,329167.449854947,392869.58083674253,258333.87060200804
1,Deaths,1,Global,2,Female,18,65-69 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,209703.4069899659,248789.29788683855,164014.90353241083
1,Deaths,1,Global,1,Male,19,70-74 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,333322.55360926944,401165.72470434505,254903.0712882444
1,Deaths,1,Global,2,Female,19,70-74 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,251079.35527392855,305094.74913403904,188526.56271395946
1,Deaths,1,Global,1,Male,20,75-79 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,330564.25966818765,402519.5216644913,263108.3197411724
1,Deaths,1,Global,2,Female,20,75-79 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,308221.14066976286,374160.76477171975,244635.5881468104
1,Deaths,1,Global,1,Male,30,80-84,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,322302.88626806415,436810.0040344241,200616.95227878465
1,Deaths,1,Global,2,Female,30,80-84,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,376313.92157858284,520559.9239609151,233430.15732466843
1,Deaths,1,Global,1,Male,31,85-89,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,245881.8581191364,334196.94453684764,149221.19295713966
1,Deaths,1,Global,2,Female,31,85-89,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,336819.1365311921,453196.2927152035,210652.25917398656
1,Deaths,1,Global,1,Male,32,90-94,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,112163.37319759131,157115.32001426234,68724.2860931366
1,Deaths,1,Global,2,Female,32,90-94,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,231765.41908535114,318885.27298730356,143887.28906748546
1,Deaths,1,Global,1,Male,235,95+ years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,37577.48344623299,52577.30013602727,21827.577032659254
1,Deaths,1,Global,2,Female,235,95+ years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,111713.88800615107,156435.67674267944,65225.54451407082
1,Deaths,1,Global,1,Male,1,<5 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,2,Female,1,<5 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,1,Male,9,20-24 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,3692.289003394342,7268.5446279369635,710.9995054137847
1,Deaths,1,Global,2,Female,9,20-24 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,2068.453292983598,4056.231878592655,410.49039437115704
1,Deaths,1,Global,1,Male,10,25-29 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,8134.675783726591,14682.743984747847,1831.7347458120976
1,Deaths,1,Global,2,Female,10,25-29 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,3688.4232762785464,6584.706282469473,827.7634863662081
1,Deaths,1,Global,1,Male,11,30-34 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,16788.19286959663,30016.33488498777,5202.304999604334
1,Deaths,1,Global,2,Female,11,30-34 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,6898.749295690926,11754.493992315167,2185.683186980772
1,Deaths,1,Global,1,Male,12,35-39 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,24240.313728344405,35751.789448622316,14572.312364028621
1,Deaths,1,Global,2,Female,12,35-39 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,9559.555790685798,13598.596592345119,6117.9181962156
1,Deaths,1,Global,1,Male,13,40-44 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,35173.97496868567,52792.20742465811,20294.428649165307
1,Deaths,1,Global,2,Female,13,40-44 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,14802.125574234053,21728.208339495373,8720.3540629258
1,Deaths,1,Global,1,Male,14,45-49 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,57288.05832288785,82264.59918484376,34330.918867465436
1,Deaths,1,Global,2,Female,14,45-49 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,24355.471423517614,34053.52044059199,15308.742834652918
1,Deaths,1,Global,1,Male,15,50-54 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,84120.18216286166,121090.65595925819,50475.351899105044
1,Deaths,1,Global,2,Female,15,50-54 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,38590.24832976551,54174.86814632562,24611.08056986934
1,Deaths,1,Global,1,Male,16,55-59 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,107468.78069820565,154848.88757088355,65304.54714051418
1,Deaths,1,Global,2,Female,16,55-59 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,53174.76991751298,74446.79400306169,34650.7813797853
1,Deaths,1,Global,1,Male,17,60-64 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,122942.81474479615,181602.1020865184,72494.21157090065
1,Deaths,1,Global,2,Female,17,60-64 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,73553.83920093959,105691.57859295174,46859.618165007036
1,Deaths,1,Global,1,Male,18,65-69 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,122478.99761156815,186115.2772099903,68790.17639518519
1,Deaths,1,Global,2,Female,18,65-69 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,90386.93871278338,131955.63406895634,55265.772106377306
1,Deaths,1,Global,1,Male,19,70-74 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,107275.23751889689,168119.43298915582,58993.648876189734
1,Deaths,1,Global,2,Female,19,70-74 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,95568.57963434818,142106.43678804423,56707.88289378782
1,Deaths,1,Global,1,Male,20,75-79 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,89153.41118637378,148448.02629606944,43634.740254446275
1,Deaths,1,Global,2,Female,20,75-79 years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,100774.57641443788,157927.96702163186,55712.470101337756
1,Deaths,1,Global,1,Male,30,80-84,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,55007.270252152804,109798.34274643344,21219.5300500104
1,Deaths,1,Global,2,Female,30,80-84,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,80029.26355220591,145453.2216981684,35019.60615359587
1,Deaths,1,Global,1,Male,31,85-89,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,43796.299762522,87111.92837807028,17294.009767782292
1,Deaths,1,Global,2,Female,31,85-89,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,74877.3297435436,138135.9775654677,32650.275932481494
1,Deaths,1,Global,1,Male,32,90-94,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,23446.55808019886,46051.14004221565,9362.503119731597
1,Deaths,1,Global,2,Female,32,90-94,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,55566.748060692546,101278.55715391738,23327.511887846813
1,Deaths,1,Global,1,Male,235,95+ years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,8944.181718116442,17177.188413741842,3459.9926996978347
1,Deaths,1,Global,2,Female,235,95+ years,493,Ischemic heart disease,108,High body-mass index,1,Number,2019,28492.23644731861,51635.58995282368,12004.647941016616
1,Deaths,1,Global,1,Male,1,<5 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,2,Female,1,<5 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,1,Male,10,25-29 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,15800.723741963771,18517.574533325802,13421.114016475032
1,Deaths,1,Global,2,Female,10,25-29 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,6878.688882521763,8116.580542134189,5753.6391831374
1,Deaths,1,Global,1,Male,11,30-34 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,33602.86349558946,38285.980407322044,28827.266223279516
1,Deaths,1,Global,2,Female,11,30-34 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,12455.03553501537,14616.366050018098,10479.821392217968
1,Deaths,1,Global,1,Male,12,35-39 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,54635.925691753684,62515.815729397815,46569.68975643927
1,Deaths,1,Global,2,Female,12,35-39 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,19077.09530664884,22142.53035221949,16095.185194276544
1,Deaths,1,Global,1,Male,13,40-44 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,81305.91299434149,93767.62060196756,67790.26632461458
1,Deaths,1,Global,2,Female,13,40-44 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,30268.98407312336,35297.906391967634,25068.794572534225
1,Deaths,1,Global,1,Male,14,45-49 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,130501.74417002416,150737.49109753265,109886.00469280411
1,Deaths,1,Global,2,Female,14,45-49 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,47508.866553807035,54957.46242014867,39523.851439359765
1,Deaths,1,Global,1,Male,15,50-54 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,190054.95629639438,220770.9058363599,157073.47976622512
1,Deaths,1,Global,2,Female,15,50-54 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,75065.45679886949,89050.96926956593,61907.44434209398
1,Deaths,1,Global,1,Male,16,55-59 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,243500.725497507,284626.7902756307,200115.2346733454
1,Deaths,1,Global,2,Female,16,55-59 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,100521.37257558096,118407.1100921091,82574.17425905011
1,Deaths,1,Global,1,Male,17,60-64 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,289971.2783521831,339794.98030483176,236680.68952088233
1,Deaths,1,Global,2,Female,17,60-64 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,141729.32907450027,167800.52962941676,115862.55649077565
1,Deaths,1,Global,1,Male,18,65-69 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,322328.62004308484,382384.9682089775,261732.77344986555
1,Deaths,1,Global,2,Female,18,65-69 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,187260.8478978945,224379.9028034946,151993.16756534067
1,Deaths,1,Global,1,Male,19,70-74 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,325477.2713942545,386552.25505106675,265654.25047424744
1,Deaths,1,Global,2,Female,19,70-74 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,220747.86863293964,265439.5043480355,179230.80200154736
1,Deaths,1,Global,1,Male,20,75-79 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,314263.50727428676,374336.38117283053,255449.65898864868
1,Deaths,1,Global,2,Female,20,75-79 years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,261482.0334476017,314388.4026561268,211711.47472274044
1,Deaths,1,Global,1,Male,30,80-84,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,334502.70289789553,402664.2242577523,268021.031261664
1,Deaths,1,Global,2,Female,30,80-84,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,354504.9833895677,431888.53210349206,277821.04441564967
1,Deaths,1,Global,1,Male,31,85-89,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,257600.81668093312,307739.8992464922,204724.26834882997
1,Deaths,1,Global,2,Female,31,85-89,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,321536.59146920167,393311.2391286765,247356.2664908151
1,Deaths,1,Global,1,Male,32,90-94,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,122689.72791046934,148388.88859931807,96071.59342848186
1,Deaths,1,Global,2,Female,32,90-94,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,227097.62520567968,280795.0805181784,168832.90639625382
1,Deaths,1,Global,1,Male,235,95+ years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,42421.883682926455,51901.37574670677,32242.6743803821
1,Deaths,1,Global,2,Female,235,95+ years,493,Ischemic heart disease,110,Dietary risks,1,Number,2019,112280.46014468618,139917.33471906104,81729.93923468128
1,Deaths,1,Global,1,Male,1,<5 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,2,Female,1,<5 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,1,Male,10,25-29 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,441.6774602695593,1602.4536239718145,78.09605540220986
1,Deaths,1,Global,2,Female,10,25-29 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,290.12389961289136,859.1616842233948,61.78586105207966
1,Deaths,1,Global,1,Male,11,30-34 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,873.9522325825093,3187.9335682019773,158.74315593907596
1,Deaths,1,Global,2,Female,11,30-34 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,515.0326034816999,1477.7406350426581,116.79375747476578
1,Deaths,1,Global,1,Male,12,35-39 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,1519.1699958307497,5002.340757484149,291.68653794984135
1,Deaths,1,Global,2,Female,12,35-39 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,798.3800676587475,2251.735120368283,179.18702014337174
1,Deaths,1,Global,1,Male,13,40-44 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,2443.280177311792,7584.402168407687,529.6313533776419
1,Deaths,1,Global,2,Female,13,40-44 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,1234.4644647850278,3478.889507078024,306.18375787045574
1,Deaths,1,Global,1,Male,14,45-49 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,4381.3028262710895,12648.674030549986,927.5903151308844
1,Deaths,1,Global,2,Female,14,45-49 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,2255.325756906452,5986.121265083062,576.6001070199236
1,Deaths,1,Global,1,Male,15,50-54 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,7106.923155924443,20159.177837339863,1722.5949152753199
1,Deaths,1,Global,2,Female,15,50-54 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,3833.4036525868487,9852.87852391147,1043.0721223491305
1,Deaths,1,Global,1,Male,16,55-59 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,10196.181123642971,28621.16369301137,2553.1942305830457
1,Deaths,1,Global,2,Female,16,55-59 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,5735.8462469819,13881.47341001087,1666.7057454526587
1,Deaths,1,Global,1,Male,17,60-64 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,14215.72994146129,36601.632793094446,3627.299225159708
1,Deaths,1,Global,2,Female,17,60-64 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,9409.778516270684,21591.642337425004,2900.1979039633516
1,Deaths,1,Global,1,Male,18,65-69 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,18701.15732860537,45236.98582788946,5218.351769656904
1,Deaths,1,Global,2,Female,18,65-69 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,14565.460513237707,32243.072225857024,4681.955526695675
1,Deaths,1,Global,1,Male,19,70-74 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,23016.456566896682,54254.629882978166,7049.813641441525
1,Deaths,1,Global,2,Female,19,70-74 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,20426.249495795215,43681.4410582593,7412.827922083031
1,Deaths,1,Global,1,Male,20,75-79 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,26238.620239387143,59255.72980386938,8382.850259765242
1,Deaths,1,Global,2,Female,20,75-79 years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,27882.954950559866,57893.01457345113,10715.173923827617
1,Deaths,1,Global,1,Male,30,80-84,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,47110.41352700445,97718.18747491029,14812.283905391934
1,Deaths,1,Global,2,Female,30,80-84,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,62475.306441669454,117804.9733368959,24363.65902837959
1,Deaths,1,Global,1,Male,31,85-89,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,36475.187849870694,75795.794343524,11606.836482377365
1,Deaths,1,Global,2,Female,31,85-89,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,58108.22948325735,107306.28304296666,23211.064059408454
1,Deaths,1,Global,1,Male,32,90-94,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,17821.261939891425,36056.82504079706,5844.65283704051
1,Deaths,1,Global,2,Female,32,90-94,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,41440.26361211734,76692.43144350086,16753.155355976545
1,Deaths,1,Global,1,Male,235,95+ years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,6155.961414507206,12208.565995666577,2065.140400084474
1,Deaths,1,Global,2,Female,235,95+ years,493,Ischemic heart disease,125,Low physical activity,1,Number,2019,21112.27865839145,39030.84833164182,8475.546470723006
1,Deaths,1,Global,1,Male,1,<5 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,2,Female,1,<5 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,1,Male,8,15-19 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,224.6851677685579,333.0567059201909,96.49824179638307
1,Deaths,1,Global,2,Female,8,15-19 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,191.02586713959764,270.30932181472474,87.92302828406876
1,Deaths,1,Global,1,Male,9,20-24 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,4044.9796380080143,7503.9499325879015,1130.0963848267925
1,Deaths,1,Global,2,Female,9,20-24 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,2289.3249190534625,4191.796392231136,713.3034874183257
1,Deaths,1,Global,1,Male,10,25-29 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,20179.480955544357,23129.894849405926,18133.44869948052
1,Deaths,1,Global,2,Female,10,25-29 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,8834.743374859047,10139.535924902473,7625.650318455302
1,Deaths,1,Global,1,Male,11,30-34 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,42949.96762101886,48018.34698869688,38946.02272253361
1,Deaths,1,Global,2,Female,11,30-34 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,16029.72231303912,18066.09127669116,14049.492668497913
1,Deaths,1,Global,1,Male,12,35-39 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,69981.68537712433,77901.64986706141,63686.200017084215
1,Deaths,1,Global,2,Female,12,35-39 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,24647.04709528175,27602.731747333255,21599.392281935856
1,Deaths,1,Global,1,Male,13,40-44 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,112674.8505032699,124603.963842138,101924.17759700459
1,Deaths,1,Global,2,Female,13,40-44 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,42327.19169418139,47366.25332714787,37224.315106457194
1,Deaths,1,Global,1,Male,14,45-49 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,183649.68013158112,203595.5795057059,165480.75378556486
1,Deaths,1,Global,2,Female,14,45-49 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,68057.68097641465,75512.12194659105,60602.61023227743
1,Deaths,1,Global,1,Male,15,50-54 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,277639.8264879256,305095.0675733046,251042.2764588129
1,Deaths,1,Global,2,Female,15,50-54 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,112313.53485409451,125030.0255623461,99173.41855476957
1,Deaths,1,Global,1,Male,16,55-59 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,378984.1628974096,414514.5416830976,345126.06562335463
1,Deaths,1,Global,2,Female,16,55-59 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,161157.64882268166,177167.63596756058,144510.06843867336
1,Deaths,1,Global,1,Male,17,60-64 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,477769.334747438,518522.5336234595,438876.58499792166
1,Deaths,1,Global,2,Female,17,60-64 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,242447.6867349785,265142.05691928574,219799.97332963062
1,Deaths,1,Global,1,Male,18,65-69 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,547136.2427664746,591906.24596693,504453.17194307654
1,Deaths,1,Global,2,Female,18,65-69 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,332868.566853325,362264.27351754485,301761.03121613764
1,Deaths,1,Global,1,Male,19,70-74 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,579987.7527116283,628418.109486395,533748.6003105436
1,Deaths,1,Global,2,Female,19,70-74 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,411688.93099901907,449364.4806922092,373438.7632973868
1,Deaths,1,Global,1,Male,20,75-79 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,582580.4064447719,626669.6368139931,536081.439654
1,Deaths,1,Global,2,Female,20,75-79 years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,509487.9985249652,554083.4403677983,459421.713042639
1,Deaths,1,Global,1,Male,30,80-84,493,Ischemic heart disease,169,All risk factors,1,Number,2019,625750.5099632575,680297.7225820774,564418.469905781
1,Deaths,1,Global,2,Female,30,80-84,493,Ischemic heart disease,169,All risk factors,1,Number,2019,684034.4727647094,753363.6552934132,592709.3897873813
1,Deaths,1,Global,1,Male,31,85-89,493,Ischemic heart disease,169,All risk factors,1,Number,2019,473654.301491749,515527.46019097744,416037.4202832821
1,Deaths,1,Global,2,Female,31,85-89,493,Ischemic heart disease,169,All risk factors,1,Number,2019,611804.7630002364,687656.6867473598,509929.71353842795
1,Deaths,1,Global,1,Male,32,90-94,493,Ischemic heart disease,169,All risk factors,1,Number,2019,222057.1662534637,247198.74245965813,185262.6158623584
1,Deaths,1,Global,2,Female,32,90-94,493,Ischemic heart disease,169,All risk factors,1,Number,2019,427882.21882273915,486805.1451084048,338036.5433991861
1,Deaths,1,Global,1,Male,235,95+ years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,76389.3728597491,87028.14760189802,60316.920323043065
1,Deaths,1,Global,2,Female,235,95+ years,493,Ischemic heart disease,169,All risk factors,1,Number,2019,210650.43815400777,243974.2969303338,157453.68279977757
1,Deaths,1,Global,1,Male,1,<5 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,2,Female,1,<5 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,1,Male,8,15-19 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,283.9980196146243,386.5227008943316,160.11659751686028
1,Deaths,1,Global,2,Female,8,15-19 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,209.56869283795245,288.48384945439227,108.35335022828637
1,Deaths,1,Global,1,Male,9,20-24 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,689.4470615905917,945.3687475713681,373.126103238203
1,Deaths,1,Global,2,Female,9,20-24 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,364.32436906862426,495.7908145102579,201.69625708485387
1,Deaths,1,Global,1,Male,10,25-29 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,1172.5438185551736,1567.1370870244855,627.6110123236878
1,Deaths,1,Global,2,Female,10,25-29 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,506.64917312041365,689.743147136442,276.69498782283637
1,Deaths,1,Global,1,Male,11,30-34 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,2553.976892218045,3382.089531680901,1478.9216856532223
1,Deaths,1,Global,2,Female,11,30-34 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,930.3017223226406,1245.0456716242445,524.2044701768499
1,Deaths,1,Global,1,Male,12,35-39 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,4119.879210755906,5388.4456425380595,2318.5196190984143
1,Deaths,1,Global,2,Female,12,35-39 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,1418.1062579538075,1911.8178248682361,792.0754030467308
1,Deaths,1,Global,1,Male,13,40-44 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,6772.283600095179,8829.081686983542,4005.259658042994
1,Deaths,1,Global,2,Female,13,40-44 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,2440.792675745042,3278.143531467609,1355.8944704487076
1,Deaths,1,Global,1,Male,14,45-49 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,11154.958216055089,14500.904807407747,6931.510698231463
1,Deaths,1,Global,2,Female,14,45-49 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,3980.7773537734533,5199.407223556559,2387.5621487234125
1,Deaths,1,Global,1,Male,15,50-54 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,17165.49776333518,22073.11840868927,11132.149008301656
1,Deaths,1,Global,2,Female,15,50-54 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,6644.973192822537,8695.219318254392,4111.235275538792
1,Deaths,1,Global,1,Male,16,55-59 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,23666.52695135618,30400.45653716508,15385.952300163704
1,Deaths,1,Global,2,Female,16,55-59 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,9798.45658976361,12655.967915543339,6378.311629007754
1,Deaths,1,Global,1,Male,17,60-64 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,30661.79893469207,39490.48329441241,20795.09433513428
1,Deaths,1,Global,2,Female,17,60-64 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,15231.259297170622,19752.035921745668,10334.43697687741
1,Deaths,1,Global,1,Male,18,65-69 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,36344.04593583248,46871.08316520347,24877.11510556849
1,Deaths,1,Global,2,Female,18,65-69 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,21791.009903245307,28181.19023166167,14853.188627269845
1,Deaths,1,Global,1,Male,19,70-74 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,39719.64787996968,51068.502847029245,27295.07576583535
1,Deaths,1,Global,2,Female,19,70-74 years,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,2019,27992.263834050413,35907.30922947332,19286.552719651492
